"","armortype","ENPC","SD","Run","flexible","Delay","Scenario","group","bin","M","EE","uncert","designcost","armor2per","armor3per","LSCOOption","CRLCOOption","MESCDOption","TotalProb","Armor","LSCOOptionText","CRLCOOptionText","MESCDOptionText","TENPC","select","tag"
"298",2,5.41137007736206,3.17845822410715,236,1,6,"6 Month Delay",198,50,100,0.25,1,1,0.25,0.5,0.6,0,0.4,1,"Simple","LSCO =  0.6","CRLCO =  0","MESCD =  0.4",5411.37007736206,"min","LSCO =  0.6   CRLCO =  0   MESCD =  0.4"
"299",2,5.45074098186334,3.18650287751542,298,1,9,"9 Month Delay",198,50,100,0.25,1,1,0.25,0.5,0.6,0,0.4,1,"Simple","LSCO =  0.6","CRLCO =  0","MESCD =  0.4",5450.74098186334,"min","LSCO =  0.6   CRLCO =  0   MESCD =  0.4"
"300",2,5.450522004896,3.18643120662379,360,1,12,"12 Month Delay",198,50,100,0.25,1,1,0.25,0.5,0.6,0,0.4,1,"Simple","LSCO =  0.6","CRLCO =  0","MESCD =  0.4",5450.522004896,"min","LSCO =  0.6   CRLCO =  0   MESCD =  0.4"
"301",2,5.54560857036648,3.17804386813127,51,0,0,"Uncertainty",202,51,100,0.25,1,1,0.25,0.5,0.6,0.1,0.3,1,"Simple","LSCO =  0.6","CRLCO =  0.1","MESCD =  0.3",5545.60857036648,"min","LSCO =  0.6   CRLCO =  0.1   MESCD =  0.3"
"302",3,5.4320599765698,2.22255597545023,113,1,0,"Flexibility",203,51,100,0.25,1,1,0.25,0.5,0.6,0.1,0.3,1,"Advanced","LSCO =  0.6","CRLCO =  0.1","MESCD =  0.3",5432.0599765698,"min","LSCO =  0.6   CRLCO =  0.1   MESCD =  0.3"
"303",3,5.43119288087388,2.2223352409281,175,1,3,"3 Month Delay",203,51,100,0.25,1,1,0.25,0.5,0.6,0.1,0.3,1,"Advanced","LSCO =  0.6","CRLCO =  0.1","MESCD =  0.3",5431.19288087388,"min","LSCO =  0.6   CRLCO =  0.1   MESCD =  0.3"
"304",3,5.47408886887206,2.32315834746351,237,1,6,"6 Month Delay",203,51,100,0.25,1,1,0.25,0.5,0.6,0.1,0.3,1,"Advanced","LSCO =  0.6","CRLCO =  0.1","MESCD =  0.3",5474.08886887206,"min","LSCO =  0.6   CRLCO =  0.1   MESCD =  0.3"
"305",2,5.53355085430467,3.19601475072104,299,1,9,"9 Month Delay",202,51,100,0.25,1,1,0.25,0.5,0.6,0.1,0.3,1,"Simple","LSCO =  0.6","CRLCO =  0.1","MESCD =  0.3",5533.55085430467,"min","LSCO =  0.6   CRLCO =  0.1   MESCD =  0.3"
"306",2,5.53329789610752,3.19595534368496,361,1,12,"12 Month Delay",202,51,100,0.25,1,1,0.25,0.5,0.6,0.1,0.3,1,"Simple","LSCO =  0.6","CRLCO =  0.1","MESCD =  0.3",5533.29789610752,"min","LSCO =  0.6   CRLCO =  0.1   MESCD =  0.3"
"307",2,5.73756870675777,3.33991368617493,52,0,0,"Uncertainty",206,52,100,0.25,1,1,0.25,0.5,0.6,0.2,0.2,1,"Simple","LSCO =  0.6","CRLCO =  0.2","MESCD =  0.2",5737.56870675777,"min","LSCO =  0.6   CRLCO =  0.2   MESCD =  0.2"
"308",2,5.69400556193085,3.34827820011793,114,1,0,"Flexibility",206,52,100,0.25,1,1,0.25,0.5,0.6,0.2,0.2,1,"Simple","LSCO =  0.6","CRLCO =  0.2","MESCD =  0.2",5694.00556193085,"min","LSCO =  0.6   CRLCO =  0.2   MESCD =  0.2"
"309",2,5.69371030245166,3.34823374716531,176,1,3,"3 Month Delay",206,52,100,0.25,1,1,0.25,0.5,0.6,0.2,0.2,1,"Simple","LSCO =  0.6","CRLCO =  0.2","MESCD =  0.2",5693.71030245166,"min","LSCO =  0.6   CRLCO =  0.2   MESCD =  0.2"
"310",2,5.73321583766449,3.39620101881991,238,1,6,"6 Month Delay",206,52,100,0.25,1,1,0.25,0.5,0.6,0.2,0.2,1,"Simple","LSCO =  0.6","CRLCO =  0.2","MESCD =  0.2",5733.21583766449,"min","LSCO =  0.6   CRLCO =  0.2   MESCD =  0.2"
"311",2,5.77251469261995,3.39996973205966,300,1,9,"9 Month Delay",206,52,100,0.25,1,1,0.25,0.5,0.6,0.2,0.2,1,"Simple","LSCO =  0.6","CRLCO =  0.2","MESCD =  0.2",5772.51469261995,"min","LSCO =  0.6   CRLCO =  0.2   MESCD =  0.2"
"312",2,5.81153914717048,3.49102235792749,362,1,12,"12 Month Delay",206,52,100,0.25,1,1,0.25,0.5,0.6,0.2,0.2,1,"Simple","LSCO =  0.6","CRLCO =  0.2","MESCD =  0.2",5811.53914717048,"min","LSCO =  0.6   CRLCO =  0.2   MESCD =  0.2"
"313",1,5.96710673195497,3.30403176767052,53,0,0,"Uncertainty",209,53,100,0.25,1,1,0.25,0.5,0.6,0.4,0,1,"Standard","LSCO =  0.6","CRLCO =  0.4","MESCD =  0",5967.10673195497,"min","LSCO =  0.6   CRLCO =  0.4   MESCD =  0"
"314",1,5.96710673195497,3.30403176767052,115,1,0,"Flexibility",209,53,100,0.25,1,1,0.25,0.5,0.6,0.4,0,1,"Standard","LSCO =  0.6","CRLCO =  0.4","MESCD =  0",5967.10673195497,"min","LSCO =  0.6   CRLCO =  0.4   MESCD =  0"
"315",1,5.96710673195497,3.30403176767052,177,1,3,"3 Month Delay",209,53,100,0.25,1,1,0.25,0.5,0.6,0.4,0,1,"Standard","LSCO =  0.6","CRLCO =  0.4","MESCD =  0",5967.10673195497,"min","LSCO =  0.6   CRLCO =  0.4   MESCD =  0"
"316",1,5.96710673195497,3.30403176767052,239,1,6,"6 Month Delay",209,53,100,0.25,1,1,0.25,0.5,0.6,0.4,0,1,"Standard","LSCO =  0.6","CRLCO =  0.4","MESCD =  0",5967.10673195497,"min","LSCO =  0.6   CRLCO =  0.4   MESCD =  0"
"317",1,5.96710673195497,3.30403176767052,301,1,9,"9 Month Delay",209,53,100,0.25,1,1,0.25,0.5,0.6,0.4,0,1,"Standard","LSCO =  0.6","CRLCO =  0.4","MESCD =  0",5967.10673195497,"min","LSCO =  0.6   CRLCO =  0.4   MESCD =  0"
"318",1,5.96710673195497,3.30403176767052,363,1,12,"12 Month Delay",209,53,100,0.25,1,1,0.25,0.5,0.6,0.4,0,1,"Standard","LSCO =  0.6","CRLCO =  0.4","MESCD =  0",5967.10673195497,"min","LSCO =  0.6   CRLCO =  0.4   MESCD =  0"
"319",2,5.61574870334754,3.23117618589464,54,0,0,"Uncertainty",214,54,100,0.25,1,1,0.25,0.5,0.7,0,0.3,1,"Simple","LSCO =  0.7","CRLCO =  0","MESCD =  0.3",5615.74870334754,"min","LSCO =  0.7   CRLCO =  0   MESCD =  0.3"
"320",2,5.56486683892532,3.24261774610411,116,1,0,"Flexibility",214,54,100,0.25,1,1,0.25,0.5,0.7,0,0.3,1,"Simple","LSCO =  0.7","CRLCO =  0","MESCD =  0.3",5564.86683892532,"min","LSCO =  0.7   CRLCO =  0   MESCD =  0.3"
"321",2,5.56460986863374,3.24255702935769,178,1,3,"3 Month Delay",214,54,100,0.25,1,1,0.25,0.5,0.7,0,0.3,1,"Simple","LSCO =  0.7","CRLCO =  0","MESCD =  0.3",5564.60986863374,"min","LSCO =  0.7   CRLCO =  0   MESCD =  0.3"
"322",2,5.56435424272811,3.24249663918624,240,1,6,"6 Month Delay",214,54,100,0.25,1,1,0.25,0.5,0.7,0,0.3,1,"Simple","LSCO =  0.7","CRLCO =  0","MESCD =  0.3",5564.35424272811,"min","LSCO =  0.7   CRLCO =  0   MESCD =  0.3"
"323",2,5.60369098728574,3.24850920990157,302,1,9,"9 Month Delay",214,54,100,0.25,1,1,0.25,0.5,0.7,0,0.3,1,"Simple","LSCO =  0.7","CRLCO =  0","MESCD =  0.3",5603.69098728574,"min","LSCO =  0.7   CRLCO =  0   MESCD =  0.3"
"324",2,5.60343802908859,3.24844804511008,364,1,12,"12 Month Delay",214,54,100,0.25,1,1,0.25,0.5,0.7,0,0.3,1,"Simple","LSCO =  0.7","CRLCO =  0","MESCD =  0.3",5603.43802908859,"min","LSCO =  0.7   CRLCO =  0   MESCD =  0.3"
"325",2,5.80770883973883,3.38649670403286,55,0,0,"Uncertainty",218,55,100,0.25,1,1,0.25,0.5,0.7,0.1,0.2,1,"Simple","LSCO =  0.7","CRLCO =  0.1","MESCD =  0.2",5807.70883973883,"min","LSCO =  0.7   CRLCO =  0.1   MESCD =  0.2"
"326",2,5.76414569491192,3.39509866014451,117,1,0,"Flexibility",218,55,100,0.25,1,1,0.25,0.5,0.7,0.1,0.2,1,"Simple","LSCO =  0.7","CRLCO =  0.1","MESCD =  0.2",5764.14569491192,"min","LSCO =  0.7   CRLCO =  0.1   MESCD =  0.2"
"327",2,5.76385043543273,3.39505297760846,179,1,3,"3 Month Delay",218,55,100,0.25,1,1,0.25,0.5,0.7,0.1,0.2,1,"Simple","LSCO =  0.7","CRLCO =  0.1","MESCD =  0.2",5763.85043543273,"min","LSCO =  0.7   CRLCO =  0.1   MESCD =  0.2"
"328",2,5.80335597064556,3.44154688554015,241,1,6,"6 Month Delay",218,55,100,0.25,1,1,0.25,0.5,0.7,0.1,0.2,1,"Simple","LSCO =  0.7","CRLCO =  0.1","MESCD =  0.2",5803.35597064556,"min","LSCO =  0.7   CRLCO =  0.1   MESCD =  0.2"
"329",2,5.84265482560102,3.44444995071157,303,1,9,"9 Month Delay",218,55,100,0.25,1,1,0.25,0.5,0.7,0.1,0.2,1,"Simple","LSCO =  0.7","CRLCO =  0.1","MESCD =  0.2",5842.65482560102,"min","LSCO =  0.7   CRLCO =  0.1   MESCD =  0.2"
"330",2,5.88167928015155,3.53356692728908,365,1,12,"12 Month Delay",218,55,100,0.25,1,1,0.25,0.5,0.7,0.1,0.2,1,"Simple","LSCO =  0.7","CRLCO =  0.1","MESCD =  0.2",5881.67928015155,"min","LSCO =  0.7   CRLCO =  0.1   MESCD =  0.2"
"331",1,6.10988565599621,3.29351395293325,56,0,0,"Uncertainty",221,56,100,0.25,1,1,0.25,0.5,0.7,0.3,0,1,"Standard","LSCO =  0.7","CRLCO =  0.3","MESCD =  0",6109.88565599621,"min","LSCO =  0.7   CRLCO =  0.3   MESCD =  0"
"332",1,6.10988565599621,3.29351395293325,118,1,0,"Flexibility",221,56,100,0.25,1,1,0.25,0.5,0.7,0.3,0,1,"Standard","LSCO =  0.7","CRLCO =  0.3","MESCD =  0",6109.88565599621,"min","LSCO =  0.7   CRLCO =  0.3   MESCD =  0"
"333",1,6.10988565599621,3.29351395293325,180,1,3,"3 Month Delay",221,56,100,0.25,1,1,0.25,0.5,0.7,0.3,0,1,"Standard","LSCO =  0.7","CRLCO =  0.3","MESCD =  0",6109.88565599621,"min","LSCO =  0.7   CRLCO =  0.3   MESCD =  0"
"334",1,6.10988565599621,3.29351395293325,242,1,6,"6 Month Delay",221,56,100,0.25,1,1,0.25,0.5,0.7,0.3,0,1,"Standard","LSCO =  0.7","CRLCO =  0.3","MESCD =  0",6109.88565599621,"min","LSCO =  0.7   CRLCO =  0.3   MESCD =  0"
"335",1,6.10988565599621,3.29351395293325,304,1,9,"9 Month Delay",221,56,100,0.25,1,1,0.25,0.5,0.7,0.3,0,1,"Standard","LSCO =  0.7","CRLCO =  0.3","MESCD =  0",6109.88565599621,"min","LSCO =  0.7   CRLCO =  0.3   MESCD =  0"
"336",1,6.10988565599621,3.29351395293325,366,1,12,"12 Month Delay",221,56,100,0.25,1,1,0.25,0.5,0.7,0.3,0,1,"Standard","LSCO =  0.7","CRLCO =  0.3","MESCD =  0",6109.88565599621,"min","LSCO =  0.7   CRLCO =  0.3   MESCD =  0"
"337",2,6.20702966819887,3.86238917324217,57,0,0,"Uncertainty",226,57,100,0.25,1,1,0.25,0.5,0.8,0,0.2,1,"Simple","LSCO =  0.8","CRLCO =  0","MESCD =  0.2",6207.02966819887,"min","LSCO =  0.8   CRLCO =  0   MESCD =  0.2"
"338",3,6.06901702216637,2.70673089342421,119,1,0,"Flexibility",227,57,100,0.25,1,1,0.25,0.5,0.8,0,0.2,1,"Advanced","LSCO =  0.8","CRLCO =  0","MESCD =  0.2",6069.01702216637,"min","LSCO =  0.8   CRLCO =  0   MESCD =  0.2"
"339",3,6.06795584577245,2.70658339070244,181,1,3,"3 Month Delay",227,57,100,0.25,1,1,0.25,0.5,0.8,0,0.2,1,"Advanced","LSCO =  0.8","CRLCO =  0","MESCD =  0.2",6067.95584577245,"min","LSCO =  0.8   CRLCO =  0   MESCD =  0.2"
"340",3,6.15434087208729,2.78850298202716,243,1,6,"6 Month Delay",227,57,100,0.25,1,1,0.25,0.5,0.8,0,0.2,1,"Advanced","LSCO =  0.8","CRLCO =  0","MESCD =  0.2",6154.34087208729,"min","LSCO =  0.8   CRLCO =  0   MESCD =  0.2"
"341",2,6.20218893275729,3.87044676537239,305,1,9,"9 Month Delay",226,57,100,0.25,1,1,0.25,0.5,0.8,0,0.2,1,"Simple","LSCO =  0.8","CRLCO =  0","MESCD =  0.2",6202.18893275729,"min","LSCO =  0.8   CRLCO =  0   MESCD =  0.2"
"342",2,6.20189821763813,3.87039741825881,367,1,12,"12 Month Delay",226,57,100,0.25,1,1,0.25,0.5,0.8,0,0.2,1,"Simple","LSCO =  0.8","CRLCO =  0","MESCD =  0.2",6201.89821763813,"min","LSCO =  0.8   CRLCO =  0   MESCD =  0.2"
"343",2,6.35777176373606,4.06894687083983,58,0,0,"Uncertainty",230,58,100,0.25,1,1,0.25,0.5,0.8,0.1,0.1,1,"Simple","LSCO =  0.8","CRLCO =  0.1","MESCD =  0.1",6357.77176373606,"min","LSCO =  0.8   CRLCO =  0.1   MESCD =  0.1"
"344",3,6.20067908263064,2.76398761873867,120,1,0,"Flexibility",231,58,100,0.25,1,1,0.25,0.5,0.8,0.1,0.1,1,"Advanced","LSCO =  0.8","CRLCO =  0.1","MESCD =  0.1",6200.67908263064,"min","LSCO =  0.8   CRLCO =  0.1   MESCD =  0.1"
"345",3,6.19953033150512,2.76389527714934,182,1,3,"3 Month Delay",231,58,100,0.25,1,1,0.25,0.5,0.8,0.1,0.1,1,"Advanced","LSCO =  0.8","CRLCO =  0.1","MESCD =  0.1",6199.53033150512,"min","LSCO =  0.8   CRLCO =  0.1   MESCD =  0.1"
"346",3,6.28582824125121,2.84012882308513,244,1,6,"6 Month Delay",231,58,100,0.25,1,1,0.25,0.5,0.8,0.1,0.1,1,"Advanced","LSCO =  0.8","CRLCO =  0.1","MESCD =  0.1",6285.82824125122,"min","LSCO =  0.8   CRLCO =  0.1   MESCD =  0.1"
"347",2,6.36014674814944,4.07163042245422,306,1,9,"9 Month Delay",230,58,100,0.25,1,1,0.25,0.5,0.8,0.1,0.1,1,"Simple","LSCO =  0.8","CRLCO =  0.1","MESCD =  0.1",6360.14674814944,"min","LSCO =  0.8   CRLCO =  0.1   MESCD =  0.1"
"348",2,6.35981828270419,4.07160197842553,368,1,12,"12 Month Delay",230,58,100,0.25,1,1,0.25,0.5,0.8,0.1,0.1,1,"Simple","LSCO =  0.8","CRLCO =  0.1","MESCD =  0.1",6359.81828270419,"min","LSCO =  0.8   CRLCO =  0.1   MESCD =  0.1"
"349",1,6.49361387199141,3.55727778456705,59,0,0,"Uncertainty",233,59,100,0.25,1,1,0.25,0.5,0.8,0.2,0,1,"Standard","LSCO =  0.8","CRLCO =  0.2","MESCD =  0",6493.61387199141,"min","LSCO =  0.8   CRLCO =  0.2   MESCD =  0"
"350",3,6.34274369032975,2.8126784243193,121,1,0,"Flexibility",235,59,100,0.25,1,1,0.25,0.5,0.8,0.2,0,1,"Advanced","LSCO =  0.8","CRLCO =  0.2","MESCD =  0",6342.74369032975,"min","LSCO =  0.8   CRLCO =  0.2   MESCD =  0"
"351",3,6.34148135669356,2.81266651918477,183,1,3,"3 Month Delay",235,59,100,0.25,1,1,0.25,0.5,0.8,0.2,0,1,"Advanced","LSCO =  0.8","CRLCO =  0.2","MESCD =  0",6341.48135669356,"min","LSCO =  0.8   CRLCO =  0.2   MESCD =  0"
"352",3,6.42766627815614,2.8833475517337,245,1,6,"6 Month Delay",235,59,100,0.25,1,1,0.25,0.5,0.8,0.2,0,1,"Advanced","LSCO =  0.8","CRLCO =  0.2","MESCD =  0",6427.66627815614,"min","LSCO =  0.8   CRLCO =  0.2   MESCD =  0"
"353",1,6.49361387199141,3.55727778456705,307,1,9,"9 Month Delay",233,59,100,0.25,1,1,0.25,0.5,0.8,0.2,0,1,"Standard","LSCO =  0.8","CRLCO =  0.2","MESCD =  0",6493.61387199141,"min","LSCO =  0.8   CRLCO =  0.2   MESCD =  0"
"354",1,6.49361387199141,3.55727778456705,369,1,12,"12 Month Delay",233,59,100,0.25,1,1,0.25,0.5,0.8,0.2,0,1,"Standard","LSCO =  0.8","CRLCO =  0.2","MESCD =  0",6493.61387199141,"min","LSCO =  0.8   CRLCO =  0.2   MESCD =  0"
"355",4,6.38163448903354,2.65266683993173,60,0,0,"Uncertainty",240,60,100,0.25,1,1,0.25,0.5,0.9,0,0.1,1,"Robust","LSCO =  0.9","CRLCO =  0","MESCD =  0.1",6381.63448903354,"min","LSCO =  0.9   CRLCO =  0   MESCD =  0.1"
"356",3,6.2854169419183,2.78077884862913,122,1,0,"Flexibility",239,60,100,0.25,1,1,0.25,0.5,0.9,0,0.1,1,"Advanced","LSCO =  0.9","CRLCO =  0","MESCD =  0.1",6285.4169419183,"min","LSCO =  0.9   CRLCO =  0   MESCD =  0.1"
"357",3,6.28426626872007,2.78068434557796,184,1,3,"3 Month Delay",239,60,100,0.25,1,1,0.25,0.5,0.9,0,0.1,1,"Advanced","LSCO =  0.9","CRLCO =  0","MESCD =  0.1",6284.26626872007,"min","LSCO =  0.9   CRLCO =  0   MESCD =  0.1"
"358",3,6.37056226644912,2.85384599069837,246,1,6,"6 Month Delay",239,60,100,0.25,1,1,0.25,0.5,0.9,0,0.1,1,"Advanced","LSCO =  0.9","CRLCO =  0","MESCD =  0.1",6370.56226644912,"min","LSCO =  0.9   CRLCO =  0   MESCD =  0.1"
"359",4,6.38163448903354,2.65266683993173,308,1,9,"9 Month Delay",240,60,100,0.25,1,1,0.25,0.5,0.9,0,0.1,1,"Robust","LSCO =  0.9","CRLCO =  0","MESCD =  0.1",6381.63448903354,"min","LSCO =  0.9   CRLCO =  0   MESCD =  0.1"
"360",4,6.38163448903354,2.65266683993173,370,1,12,"12 Month Delay",240,60,100,0.25,1,1,0.25,0.5,0.9,0,0.1,1,"Robust","LSCO =  0.9","CRLCO =  0","MESCD =  0.1",6381.63448903354,"min","LSCO =  0.9   CRLCO =  0   MESCD =  0.1"
"361",4,6.5227394320022,2.70086674751841,61,0,0,"Uncertainty",244,61,100,0.25,1,1,0.25,0.5,0.9,0.1,0,1,"Robust","LSCO =  0.9","CRLCO =  0.1","MESCD =  0",6522.7394320022,"min","LSCO =  0.9   CRLCO =  0.1   MESCD =  0"
"362",3,6.42748154961742,2.8248794078005,123,1,0,"Flexibility",243,61,100,0.25,1,1,0.25,0.5,0.9,0.1,0,1,"Advanced","LSCO =  0.9","CRLCO =  0.1","MESCD =  0",6427.48154961742,"min","LSCO =  0.9   CRLCO =  0.1   MESCD =  0"
"363",3,6.42621729390851,2.82486841666783,185,1,3,"3 Month Delay",243,61,100,0.25,1,1,0.25,0.5,0.9,0.1,0,1,"Advanced","LSCO =  0.9","CRLCO =  0.1","MESCD =  0",6426.21729390851,"min","LSCO =  0.9   CRLCO =  0.1   MESCD =  0"
"364",3,6.51240030335404,2.89266633009608,247,1,6,"6 Month Delay",243,61,100,0.25,1,1,0.25,0.5,0.9,0.1,0,1,"Advanced","LSCO =  0.9","CRLCO =  0.1","MESCD =  0",6512.40030335404,"min","LSCO =  0.9   CRLCO =  0.1   MESCD =  0"
"365",4,6.5227394320022,2.70086674751841,309,1,9,"9 Month Delay",244,61,100,0.25,1,1,0.25,0.5,0.9,0.1,0,1,"Robust","LSCO =  0.9","CRLCO =  0.1","MESCD =  0",6522.7394320022,"min","LSCO =  0.9   CRLCO =  0.1   MESCD =  0"
"366",4,6.5227394320022,2.70086674751841,371,1,12,"12 Month Delay",244,61,100,0.25,1,1,0.25,0.5,0.9,0.1,0,1,"Robust","LSCO =  0.9","CRLCO =  0.1","MESCD =  0",6522.7394320022,"min","LSCO =  0.9   CRLCO =  0.1   MESCD =  0"
"367",4,6.61650827672659,2.81078838898141,62,0,0,"Uncertainty",248,62,100,0.25,1,1,0.25,0.5,1,0,0,1,"Robust","LSCO =  1","CRLCO =  0","MESCD =  0",6616.50827672659,"min","LSCO =  1   CRLCO =  0   MESCD =  0"
"368",3,6.46901582325646,2.88251842094747,124,1,0,"Flexibility",247,62,100,0.25,1,1,0.25,0.5,1,0,0,1,"Advanced","LSCO =  1","CRLCO =  0","MESCD =  0",6469.01582325646,"min","LSCO =  1   CRLCO =  0   MESCD =  0"
"369",3,6.51164913373509,2.8855789778962,186,1,3,"3 Month Delay",247,62,100,0.25,1,1,0.25,0.5,1,0,0,1,"Advanced","LSCO =  1","CRLCO =  0","MESCD =  0",6511.64913373509,"min","LSCO =  1   CRLCO =  0   MESCD =  0"
"370",3,6.59781794777013,2.94943653360133,248,1,6,"6 Month Delay",247,62,100,0.25,1,1,0.25,0.5,1,0,0,1,"Advanced","LSCO =  1","CRLCO =  0","MESCD =  0",6597.81794777013,"min","LSCO =  1   CRLCO =  0   MESCD =  0"
"371",4,6.61650827672659,2.81078838898141,310,1,9,"9 Month Delay",248,62,100,0.25,1,1,0.25,0.5,1,0,0,1,"Robust","LSCO =  1","CRLCO =  0","MESCD =  0",6616.50827672659,"min","LSCO =  1   CRLCO =  0   MESCD =  0"
"372",4,6.61650827672659,2.81078838898141,372,1,12,"12 Month Delay",248,62,100,0.25,1,1,0.25,0.5,1,0,0,1,"Robust","LSCO =  1","CRLCO =  0","MESCD =  0",6616.50827672659,"min","LSCO =  1   CRLCO =  0   MESCD =  0"
